23:18:46;seq;7;temp;6724;hum;1403;photosyntlight;138
23:19:10;seq;8;temp;6721;hum;1398;photosyntlight;126
23:19:10;seq;9;temp;6719;hum;1397;photosyntlight;150
23:19:13;seq;10;temp;6716;hum;1400;photosyntlight;170
23:19:13;seq;11;temp;6716;hum;1399;photosyntlight;177
23:19:18;seq;12;temp;6714;hum;1391;photosyntlight;168
